date,currency,rate
2024-05-01,EUR,0.8572124106324023
2024-05-02,EUR,0.857071661378073
2024-05-03,EUR,0.854769093927544
2024-05-04,EUR,0.8612479386250712
2024-05-05,EUR,0.8602676575787713
2024-05-06,EUR,0.8570629953811361
2024-05-07,EUR,0.8556491961089693
2024-05-08,EUR,0.8570268442518529
2024-05-09,EUR,0.8582198779285535
2024-05-10,EUR,0.8615757035988749
2024-05-11,EUR,0.8557154944384765
2024-05-12,EUR,0.8614760899511462
2024-05-13,EUR,0.858361670899566
2024-05-14,EUR,0.8614967579812127
2024-05-15,EUR,0.861480862335795
2024-05-16,EUR,0.85441675731404
2024-05-17,EUR,0.857625188729648
2024-05-18,EUR,0.8591237606085919
2024-05-19,EUR,0.8588006263650716
2024-05-20,EUR,0.8582611413578957
2024-05-21,EUR,0.8585094115326684
2024-05-22,EUR,0.8567162576975935
2024-05-23,EUR,0.8583104360653543
2024-05-24,EUR,0.8600288801615794
2024-05-25,EUR,0.8543291478441079
2024-05-26,EUR,0.8597323480288892
2024-05-27,EUR,0.8593455392583687
2024-05-28,EUR,0.8579140153688438
2024-05-29,EUR,0.8615711293238819
2024-05-30,EUR,0.8591001472087483
2024-05-31,EUR,0.8575588228272732
2024-06-01,EUR,0.8581195480046973
2024-06-02,EUR,0.8560575126031299
2024-06-03,EUR,0.8589555985949415
2024-06-04,EUR,0.8575980648046433
2024-06-05,EUR,0.8588679560749096
2024-06-06,EUR,0.856621557787209
2024-06-07,EUR,0.8618924154887952
2024-06-08,EUR,0.8548438879019481
2024-06-09,EUR,0.8543817085018272
2024-06-10,EUR,0.8581264026542579
2024-06-11,EUR,0.8610653263153271
2024-06-12,EUR,0.8587231216360164
2024-06-13,EUR,0.8598581478053173
2024-06-14,EUR,0.8562432579502051
2024-06-15,EUR,0.8547890666291563
2024-06-16,EUR,0.8579952065549217
2024-06-17,EUR,0.8551468484957987
2024-06-18,EUR,0.8613390043992585
2024-06-19,EUR,0.8622618139325144
2024-06-20,EUR,0.8614650004321842
2024-06-21,EUR,0.8588276494641204
2024-06-22,EUR,0.8587318691823924
2024-06-23,EUR,0.8595292306260844
2024-06-24,EUR,0.8561440062202412
2024-06-25,EUR,0.8621914882781412
2024-06-26,EUR,0.8545765360326771
2024-06-27,EUR,0.855821759342946
2024-06-28,EUR,0.858431520022233
2024-06-29,EUR,0.8554714965928168
2024-06-30,EUR,0.8608362933685728
2024-07-01,EUR,0.8579258978464498
2024-07-02,EUR,0.8555432905940407
2024-07-03,EUR,0.8594413128305494
2024-07-04,EUR,0.8556521518880804
2024-07-05,EUR,0.8559951774007737
2024-07-06,EUR,0.8544877126731019
2024-07-07,EUR,0.8555308054154456
2024-07-08,EUR,0.8543174980172494
2024-07-09,EUR,0.8617764485585534
2024-07-10,EUR,0.8543083609983816
2024-07-11,EUR,0.8561502672681492
2024-07-12,EUR,0.8603320495981326
2024-07-13,EUR,0.8557116146323663
2024-07-14,EUR,0.8553651086552886
2024-07-15,EUR,0.8611454598810809
2024-07-16,EUR,0.8593848645534328
2024-07-17,EUR,0.8592321892016044
2024-07-18,EUR,0.8564847981211636
2024-07-19,EUR,0.8561898167541343
2024-07-20,EUR,0.8582455911285334
2024-07-21,EUR,0.8564035494043716
2024-07-22,EUR,0.8611206803941808
2024-07-23,EUR,0.8577432380649804
2024-07-24,EUR,0.8609322485318337
2024-07-25,EUR,0.8558422875302876
2024-07-26,EUR,0.8591496631928095
2024-07-27,EUR,0.8556082308187736
2024-07-28,EUR,0.8606247599366093
2024-07-29,EUR,0.8586122882918709
2024-07-30,EUR,0.855959992302117
2024-07-31,EUR,0.8601121540972563
2024-08-01,EUR,0.8601152843966942
2024-08-02,EUR,0.8583250467699954
2024-08-03,EUR,0.8591269822116949
2024-08-04,EUR,0.8549963162311597
2024-08-05,EUR,0.862000938626896
2024-08-06,EUR,0.8617106282233863
2024-08-07,EUR,0.8545726072460813
2024-08-08,EUR,0.8600582344301901
2024-08-09,EUR,0.8564965756358567
2024-08-10,EUR,0.8617185557071816
2024-08-11,EUR,0.8608356080769881
2024-08-12,EUR,0.8624757278069137
2024-08-13,EUR,0.8624241905406804
2024-08-14,EUR,0.8597253754294047
2024-08-15,EUR,0.8590162055649151
2024-08-16,EUR,0.859883105286434
2024-08-17,EUR,0.8616087026027756
2024-08-18,EUR,0.8601364577798327
2024-08-19,EUR,0.8566503951156195
2024-08-20,EUR,0.8579102245564897
2024-08-21,EUR,0.8552060968113808
2024-08-22,EUR,0.856796895227582
2024-08-23,EUR,0.855805748736014
2024-08-24,EUR,0.8579718425920215
2024-08-25,EUR,0.857083667263779
2024-08-26,EUR,0.8607438759843781
2024-08-27,EUR,0.8544080197565337
2024-08-28,EUR,0.85606096546142
2024-08-29,EUR,0.8593415697603839
2024-08-30,EUR,0.8615653146476591
2024-08-31,EUR,0.8611270271583265
2024-09-01,EUR,0.8609693749634422
2024-09-02,EUR,0.8622893229399791
2024-09-03,EUR,0.8593100055361081
2024-09-04,EUR,0.8606171947204695
2024-09-05,EUR,0.857047380514562
2024-09-06,EUR,0.8585614887588854
2024-09-07,EUR,0.8623300928450023
2024-09-08,EUR,0.8621328561743204
2024-09-09,EUR,0.8601504600983179
2024-09-10,EUR,0.8548390355067774
2024-09-11,EUR,0.8585553277464171
2024-09-12,EUR,0.8585016857126414
2024-09-13,EUR,0.8567991541078072
2024-09-14,EUR,0.8572449057502677
2024-09-15,EUR,0.8620203143482262
2024-09-16,EUR,0.8572047088954484
2024-09-17,EUR,0.861596288805504
2024-09-18,EUR,0.8602797711485267
2024-09-19,EUR,0.8623632949713661
2024-09-20,EUR,0.8593440298614331
2024-09-21,EUR,0.858720017581973
2024-09-22,EUR,0.8618297654508086
2024-09-23,EUR,0.8610216820079322
2024-09-24,EUR,0.8555964230137248
2024-09-25,EUR,0.8584267371476436
2024-09-26,EUR,0.8621208724759344
2024-09-27,EUR,0.8613926668356581
2024-09-28,EUR,0.8622675521199603
2024-09-29,EUR,0.859698189696524
2024-09-30,EUR,0.8609549774439548
2024-10-01,EUR,0.8546382259160014
2024-10-02,EUR,0.8585527927333918
2024-10-03,EUR,0.8584592233211431
2024-10-04,EUR,0.8581721310320226
2024-10-05,EUR,0.8565932293127649
2024-10-06,EUR,0.8572579433337074
2024-10-07,EUR,0.8610479580180035
2024-10-08,EUR,0.8581270782602144
2024-10-09,EUR,0.8610677133340303
2024-10-10,EUR,0.8545601499260441
2024-10-11,EUR,0.8581734595522325
2024-10-12,EUR,0.8555226849081204
2024-10-13,EUR,0.8611101588981701
2024-10-14,EUR,0.8590425502205321
2024-10-15,EUR,0.8571350837158666
2024-10-16,EUR,0.8599493102187746
2024-10-17,EUR,0.8605982433038956
2024-10-18,EUR,0.8596456576045852
2024-10-19,EUR,0.8548985707639081
2024-10-20,EUR,0.8568172022503864
2024-10-21,EUR,0.8601788080933725
2024-10-22,EUR,0.8623247391839401
2024-10-23,EUR,0.8546832236662849
2024-10-24,EUR,0.854959718488819
2024-10-25,EUR,0.8555229640510464
2024-10-26,EUR,0.8591392472413224
2024-10-27,EUR,0.8578750645857031
2024-10-28,EUR,0.8582879032975559
2024-10-29,EUR,0.8565782717277108
2024-10-30,EUR,0.8574590816820952
2024-10-31,EUR,0.8602976799495232
2024-11-01,EUR,0.8576071904514333
2024-11-02,EUR,0.8607669973528822
2024-11-03,EUR,0.857373100250363
2024-11-04,EUR,0.8573731212411028
2024-11-05,EUR,0.8584335025872633
2024-11-06,EUR,0.858042154966482
2024-11-07,EUR,0.854389071638485
2024-11-08,EUR,0.8564038112602047
2024-11-09,EUR,0.8591035484733412
2024-11-10,EUR,0.8557143808432325
2024-11-11,EUR,0.8622767193947704
2024-11-12,EUR,0.8612036131336055
2024-11-13,EUR,0.8622521347012021
2024-11-14,EUR,0.8544007181320505
2024-11-15,EUR,0.856550098019031
2024-11-16,EUR,0.8561985127930414
2024-11-17,EUR,0.8615443512386636
2024-11-18,EUR,0.8613907812972823
2024-11-19,EUR,0.857170335125699
2024-11-20,EUR,0.8556482655770947
2024-11-21,EUR,0.8603355756090816
2024-11-22,EUR,0.8593867973074665
2024-11-23,EUR,0.8561734443956279
2024-11-24,EUR,0.8624005298520127
2024-11-25,EUR,0.8543042318341069
2024-11-26,EUR,0.8593898353283226
2024-11-27,EUR,0.8559429625940667
2024-11-28,EUR,0.8576292043320443
2024-11-29,EUR,0.8617059064969884
2024-11-30,EUR,0.8553910220248772
2024-12-01,EUR,0.8556430201575478
2024-12-02,EUR,0.8610063975956451
2024-12-03,EUR,0.8554579609233456
2024-12-04,EUR,0.8579048691624108
2024-12-05,EUR,0.8586074044995183
2024-12-06,EUR,0.8620520718763522
2024-12-07,EUR,0.8577117946632808
2024-12-08,EUR,0.8559070413212744
2024-12-09,EUR,0.8543125045436131
2024-12-10,EUR,0.8588391271706672
2024-12-11,EUR,0.8554807623438643
2024-12-12,EUR,0.8594177391934025
2024-12-13,EUR,0.8563245477360814
2024-12-14,EUR,0.8555634622768415
2024-12-15,EUR,0.8587510172409325
2024-12-16,EUR,0.8590597449586799
2024-12-17,EUR,0.8587424590859682
2024-12-18,EUR,0.8610563322393742
2024-12-19,EUR,0.8605192400135607
2024-12-20,EUR,0.854552850101392
2024-12-21,EUR,0.8572295820571703
2024-12-22,EUR,0.8596857518396854
2024-12-23,EUR,0.8584006252839187
2024-12-24,EUR,0.8546561415968146
2024-12-25,EUR,0.859127136791902
2024-12-26,EUR,0.8552188239419333
2024-12-27,EUR,0.8545555007395436
2024-12-28,EUR,0.8574784111081127
2024-12-29,EUR,0.85453199001597
2024-12-30,EUR,0.8555902081534902
2024-12-31,EUR,0.8615078340779445
2025-01-01,EUR,0.8579667369954281
2025-01-02,EUR,0.856879512392192
2025-01-03,EUR,0.8560677395439402
2025-01-04,EUR,0.8574024739770479
2025-01-05,EUR,0.8621267581404529
2025-01-06,EUR,0.8623089922653304
2025-01-07,EUR,0.8602052859244079
2025-01-08,EUR,0.859821820060738
2025-01-09,EUR,0.8595195934653506
2025-01-10,EUR,0.8607851337412539
2025-01-11,EUR,0.859935670583411
2025-01-12,EUR,0.8548200664218518
2025-01-13,EUR,0.8599470370796546
2025-01-14,EUR,0.8595976869642502
2025-01-15,EUR,0.8555900823666825
2025-01-16,EUR,0.8548282720557593
2025-01-17,EUR,0.8611982710083982
2025-01-18,EUR,0.8604313763553684
2025-01-19,EUR,0.858761622890678
2025-01-20,EUR,0.8593881922531775
2025-01-21,EUR,0.8576374437930708
2025-01-22,EUR,0.8579113440608284
2025-01-23,EUR,0.8543451127183742
2025-01-24,EUR,0.8569460818174557
2025-01-25,EUR,0.8560108335816567
2025-01-26,EUR,0.86177098097076
2025-01-27,EUR,0.8621293568633666
2025-01-28,EUR,0.8549409953986679
2025-01-29,EUR,0.8589226098956837
2025-01-30,EUR,0.8583741660304204
2025-01-31,EUR,0.8599853315913693
2025-02-01,EUR,0.8619069510423292
2025-02-02,EUR,0.8584831774822319
2025-02-03,EUR,0.855952070120216
2025-02-04,EUR,0.8585452219257735
2025-02-05,EUR,0.8600286919075546
2025-02-06,EUR,0.8577353901597923
2025-02-07,EUR,0.861480249248467
2025-02-08,EUR,0.8604029385541774
2025-02-09,EUR,0.8599265446383021
2025-02-10,EUR,0.8612037197961938
2025-02-11,EUR,0.8551548041564243
2025-02-12,EUR,0.8616734935178154
2025-02-13,EUR,0.8555022785467172
2025-02-14,EUR,0.858531483098304
2025-02-15,EUR,0.8584981605705259
2025-02-16,EUR,0.8619469501447231
2025-02-17,EUR,0.8602124226338779
2025-02-18,EUR,0.8566675216777209
2025-02-19,EUR,0.8587397714334941
2025-02-20,EUR,0.8623935659702935
2025-02-21,EUR,0.8582745166490318
2025-02-22,EUR,0.8561236024508568
2025-02-23,EUR,0.8560336418300158
2025-02-24,EUR,0.855890317052613
2025-02-25,EUR,0.8601610967333883
2025-02-26,EUR,0.8556884028621002
2025-02-27,EUR,0.8579383294780702
2025-02-28,EUR,0.8586849212879158
2025-03-01,EUR,0.8607666146402145
2025-03-02,EUR,0.8553136739013528
2025-03-03,EUR,0.8553020409646385
2025-03-04,EUR,0.8596861500628913
2025-03-05,EUR,0.8581590518863701
2025-03-06,EUR,0.8568994599143257
2025-03-07,EUR,0.8612688550752714
2025-03-08,EUR,0.8554041266820785
2025-03-09,EUR,0.8574020681613272
2025-03-10,EUR,0.8584796679848266
2025-03-11,EUR,0.8594475476665534
2025-03-12,EUR,0.8618450718686111
2025-03-13,EUR,0.8586574961136024
2025-03-14,EUR,0.8567449909944221
2025-03-15,EUR,0.8572821717623552
2025-03-16,EUR,0.8573594504977837
2025-03-17,EUR,0.857440078914043
2025-03-18,EUR,0.8557872770759963
2025-03-19,EUR,0.8576640041931316
2025-03-20,EUR,0.8617948233677832
2025-03-21,EUR,0.8563980220993433
2025-03-22,EUR,0.8621231923932908
2025-03-23,EUR,0.8608425630190523
2025-03-24,EUR,0.8567743279754823
2025-03-25,EUR,0.8615756109809478
2025-03-26,EUR,0.8568660196350927
2025-03-27,EUR,0.8599842451612204
2025-03-28,EUR,0.8572867684045287
2025-03-29,EUR,0.8577155113723884
2025-03-30,EUR,0.861236005365198
2025-03-31,EUR,0.8610254076800172
2025-04-01,EUR,0.858342737331003
2025-04-02,EUR,0.8613487176548907
2025-04-03,EUR,0.8599440168418475
2025-04-04,EUR,0.8561579903985316
2025-04-05,EUR,0.8614564961007903
2025-04-06,EUR,0.854851978143382
2025-04-07,EUR,0.859719737466121
2025-04-08,EUR,0.8613842531266246
2025-04-09,EUR,0.8575779981797138
2025-04-10,EUR,0.8553810655948719
2025-04-11,EUR,0.8622534861078128
2025-04-12,EUR,0.8544384665340223
2025-04-13,EUR,0.8554852808864454
2025-04-14,EUR,0.8590203804978087
2025-04-15,EUR,0.8597973515963018
2025-04-16,EUR,0.8576731239685976
2025-04-17,EUR,0.8602307774393103
2025-04-18,EUR,0.8563559276224264
2025-04-19,EUR,0.8561610139254746
2025-04-20,EUR,0.8604227182431481
2025-04-21,EUR,0.8583962622995066
2025-04-22,EUR,0.8597416837814633
2025-04-23,EUR,0.8599209782943351
2025-04-24,EUR,0.8546656959671282
2025-04-25,EUR,0.8598836778247216
2025-04-26,EUR,0.8580707282551493
2025-04-27,EUR,0.8609473948822381
2025-04-28,EUR,0.8619699066671812
2025-04-29,EUR,0.8546918759338006
2025-04-30,EUR,0.8564815682408395
2025-05-01,EUR,0.8590020525129806
2025-05-02,EUR,0.859734340670848
2025-05-03,EUR,0.8567689320024086
2025-05-04,EUR,0.8581345815652935
2025-05-05,EUR,0.8622244819531213
2025-05-06,EUR,0.8552793271153012
2025-05-07,EUR,0.8556451255384857
2025-05-08,EUR,0.8616916737872681
2025-05-09,EUR,0.8572927959100478
2025-05-10,EUR,0.8577401622790966
2025-05-11,EUR,0.8590291360808405
2025-05-12,EUR,0.8559582441057431
2025-05-13,EUR,0.8603252022718889
2025-05-14,EUR,0.8596697141151217
2025-05-15,EUR,0.855865229541457
2025-05-16,EUR,0.8573906033292304
2025-05-17,EUR,0.8557411698575478
2025-05-18,EUR,0.8621316212689769
2025-05-19,EUR,0.8547539465715525
2025-05-20,EUR,0.8593965494840536
2025-05-21,EUR,0.8542699266209809
2025-05-22,EUR,0.8543596962592491
2025-05-23,EUR,0.8573809614663891
2025-05-24,EUR,0.8605890418696734
2025-05-25,EUR,0.8561902117805003
2025-05-26,EUR,0.8600283085462743
2025-05-27,EUR,0.8594778550121126
2025-05-28,EUR,0.8609144017324978
2025-05-29,EUR,0.8619313613312848
2025-05-30,EUR,0.8588446936594957
2025-05-31,EUR,0.8565133399373921
2025-06-01,EUR,0.8550353914083382
2025-06-02,EUR,0.8616674355418912
2025-06-03,EUR,0.8611551719419085
2025-06-04,EUR,0.8545097019242609
2025-06-05,EUR,0.8614292580403523
2025-06-06,EUR,0.8613250055588385
2025-06-07,EUR,0.8543322009496824
2025-06-08,EUR,0.8588092046261397
2025-06-09,EUR,0.8567357953738144
2025-06-10,EUR,0.8621412604617726
2025-06-11,EUR,0.8591026185977777
2025-06-12,EUR,0.85997599365956
2025-06-13,EUR,0.861464424215349
2025-06-14,EUR,0.8553284983726314
2025-06-15,EUR,0.8605486790466801
2025-06-16,EUR,0.8582324337508649
2025-06-17,EUR,0.8546088006854955
2025-06-18,EUR,0.8615890737814572
2025-06-19,EUR,0.8553465412204545
2025-06-20,EUR,0.8580931712654916
2025-06-21,EUR,0.8607815239737959
2025-06-22,EUR,0.8582964390035208
2025-06-23,EUR,0.8550854769960503
2025-06-24,EUR,0.8578561468696505
2025-06-25,EUR,0.8577877814943199
2025-06-26,EUR,0.8579004415473902
2025-06-27,EUR,0.8613415583183279
2025-06-28,EUR,0.8548722759856642
2025-06-29,EUR,0.8624989424078212
2025-06-30,EUR,0.8612490115075102
2025-07-01,EUR,0.8579571836809028
2025-07-02,EUR,0.8599566718695638
2025-07-03,EUR,0.8585497766612746
2025-07-04,EUR,0.8616616329118982
2025-07-05,EUR,0.8601320800473922
2025-07-06,EUR,0.8622803605112387
2025-07-07,EUR,0.8563088469605241
2025-07-08,EUR,0.8566992643522409
2025-07-09,EUR,0.8573723905434826
2025-07-10,EUR,0.8564667227796753
2025-07-11,EUR,0.8620305518847343
2025-07-12,EUR,0.856239934048675
2025-07-13,EUR,0.8586528613644084
2025-07-14,EUR,0.8598978003428943
2025-07-15,EUR,0.8561389746476534
2025-07-16,EUR,0.8575804667662803
2025-07-17,EUR,0.8592142968607915
2025-07-18,EUR,0.8575115130432791
2025-07-19,EUR,0.8574302654553765
2025-07-20,EUR,0.85983
2025-07-21,EUR,0.85512
2025-07-22,EUR,0.85188
2025-07-23,EUR,0.84935
2025-07-24,EUR,0.85066
2025-07-25,EUR,0.851304
2025-07-26,EUR,0.851304
2025-07-27,EUR,0.850615
2025-07-28,EUR,0.86235
2025-07-29,EUR,0.86578
2025-07-30,EUR,0.87499
2025-07-31,EUR,0.87541
2025-08-01,EUR,0.86255
2025-08-02,EUR,0.86255
2025-08-03,EUR,0.8631
2025-08-04,EUR,0.86329
2025-08-05,EUR,0.86366
2025-08-06,EUR,0.85744
2025-08-07,EUR,0.856465
2025-08-08,EUR,0.858504
2025-08-09,EUR,0.858504
2025-08-10,EUR,0.85855
2025-08-11,EUR,0.860797
2025-08-12,EUR,0.856399
2025-08-13,EUR,0.85379
2025-08-14,EUR,0.85832
2025-08-15,EUR,0.85425
2025-08-16,EUR,0.85425
2025-08-17,EUR,0.854259
2025-08-18,EUR,0.856975
2023-01-01,CLP,962.2223480137702
2023-01-02,CLP,961.8503273344546
2023-01-03,CLP,961.7958760363928
2023-01-04,CLP,965.3080986497812
2023-01-05,CLP,957.3246145837755
2023-01-06,CLP,963.9840195581849
2023-01-07,CLP,957.5480002624313
2023-01-08,CLP,960.3956549421777
2023-01-09,CLP,959.0114696320776
2023-01-10,CLP,966.5982203268371
2023-01-11,CLP,964.1362165065392
2023-01-12,CLP,959.3031566101446
2023-01-13,CLP,963.1737032607797
2023-01-14,CLP,959.1291730245989
2023-01-15,CLP,960.9311923307598
2023-01-16,CLP,965.7706488576372
2023-01-17,CLP,966.5476849644928
2023-01-18,CLP,964.6976626981253
2023-01-19,CLP,963.5913945784756
2023-01-20,CLP,964.5147274685982
2023-01-21,CLP,968.7110922717287
2023-01-22,CLP,961.2297992040684
2023-01-23,CLP,966.223028197875
2023-01-24,CLP,960.7880967419244
2023-01-25,CLP,966.0694275231674
2023-01-26,CLP,964.0903947035806
2023-01-27,CLP,967.374443409687
2023-01-28,CLP,968.4467067794978
2023-01-29,CLP,963.997186801239
2023-01-30,CLP,960.0799524838138
2023-01-31,CLP,957.502528799252
2023-02-01,CLP,957.3451694394748
2023-02-02,CLP,967.3846394219671
2023-02-03,CLP,964.677745988397
2023-02-04,CLP,967.3045926684058
2023-02-05,CLP,960.8025642315002
2023-02-06,CLP,963.4935077941686
2023-02-07,CLP,959.9079112008651
2023-02-08,CLP,959.7669363501999
2023-02-09,CLP,966.9553785346386
2023-02-10,CLP,961.3545265560949
2023-02-11,CLP,964.0042755235401
2023-02-12,CLP,961.0635961275995
2023-02-13,CLP,964.8830609196917
2023-02-14,CLP,963.0438068768098
2023-02-15,CLP,967.444774949977
2023-02-16,CLP,959.0455888000816
2023-02-17,CLP,959.6333461865621
2023-02-18,CLP,966.5656615853064
2023-02-19,CLP,961.659201593073
2023-02-20,CLP,966.2955313950347
2023-02-21,CLP,962.4445845001998
2023-02-22,CLP,964.6550980917643
2023-02-23,CLP,963.2362456399532
2023-02-24,CLP,966.2673716743735
2023-02-25,CLP,967.0589542244207
2023-02-26,CLP,957.6759779448195
2023-02-27,CLP,964.6425281841124
2023-02-28,CLP,958.8676757061904
2023-03-01,CLP,960.6963845284561
2023-03-02,CLP,968.2319030537228
2023-03-03,CLP,967.0641730855207
2023-03-04,CLP,958.7214143541328
2023-03-05,CLP,960.1654082939987
2023-03-06,CLP,967.7996131484269
2023-03-07,CLP,964.6197920879523
2023-03-08,CLP,962.5163993821216
2023-03-09,CLP,963.957267544744
2023-03-10,CLP,958.977045268431
2023-03-11,CLP,957.6448811895502
2023-03-12,CLP,966.7967748963655
2023-03-13,CLP,958.8242352351294
2023-03-14,CLP,958.2957670537317
2023-03-15,CLP,957.4401873089915
2023-03-16,CLP,958.4797609147038
2023-03-17,CLP,967.4681025105026
2023-03-18,CLP,967.1418933725129
2023-03-19,CLP,966.4940355542005
2023-03-20,CLP,964.2427870888255
2023-03-21,CLP,964.5083997030903
2023-03-22,CLP,965.4451497724169
2023-03-23,CLP,963.7855592021934
2023-03-24,CLP,960.4594356702366
2023-03-25,CLP,963.041783758296
2023-03-26,CLP,959.841883371009
2023-03-27,CLP,965.8778908206478
2023-03-28,CLP,966.9076223322018
2023-03-29,CLP,962.148174026783
2023-03-30,CLP,967.796408948137
2023-03-31,CLP,958.1911034232843
2023-04-01,CLP,961.0427910274237
2023-04-02,CLP,961.1970017988823
2023-04-03,CLP,961.128882844486
2023-04-04,CLP,963.8593036796665
2023-04-05,CLP,963.6067655616182
2023-04-06,CLP,967.04029949058
2023-04-07,CLP,958.6744932770847
2023-04-08,CLP,961.0208493521147
2023-04-09,CLP,965.9018921509054
2023-04-10,CLP,968.5671502206889
2023-04-11,CLP,964.2906482798594
2023-04-12,CLP,966.9752726611611
2023-04-13,CLP,960.112023023313
2023-04-14,CLP,967.3052634194673
2023-04-15,CLP,961.7174107264239
2023-04-16,CLP,960.3885503968901
2023-04-17,CLP,963.004018856949
2023-04-18,CLP,961.5930664744319
2023-04-19,CLP,965.3878602502582
2023-04-20,CLP,960.4688039888158
2023-04-21,CLP,967.9860967022759
2023-04-22,CLP,966.5549366973419
2023-04-23,CLP,960.4658483486456
2023-04-24,CLP,960.8874839406296
2023-04-25,CLP,964.8924384099723
2023-04-26,CLP,956.8505216385569
2023-04-27,CLP,965.7937744718215
2023-04-28,CLP,961.4841945766276
2023-04-29,CLP,965.2534204632592
2023-04-30,CLP,961.0082089239875
2023-05-01,CLP,966.7376233771461
2023-05-02,CLP,966.51996166387
2023-05-03,CLP,959.4273363826778
2023-05-04,CLP,960.900750052621
2023-05-05,CLP,960.2992283815544
2023-05-06,CLP,962.8700154815167
2023-05-07,CLP,968.0232176692872
2023-05-08,CLP,959.9660661442357
2023-05-09,CLP,957.5649662880253
2023-05-10,CLP,962.1506787881833
2023-05-11,CLP,960.8355514813491
2023-05-12,CLP,959.9702268214052
2023-05-13,CLP,957.3221136649016
2023-05-14,CLP,962.7899757691715
2023-05-15,CLP,959.0747118932908
2023-05-16,CLP,961.9500765311278
2023-05-17,CLP,965.9858997467871
2023-05-18,CLP,957.4759117212185
2023-05-19,CLP,966.2818676066544
2023-05-20,CLP,959.2512617246626
2023-05-21,CLP,962.5235762229165
2023-05-22,CLP,966.4856821537657
2023-05-23,CLP,965.4864853997017
2023-05-24,CLP,966.6814169125886
2023-05-25,CLP,962.2780997093076
2023-05-26,CLP,960.5051316989717
2023-05-27,CLP,964.7763656894645
2023-05-28,CLP,963.0930234651877
2023-05-29,CLP,967.164302827645
2023-05-30,CLP,963.6581534238044
2023-05-31,CLP,961.5949656750487
2023-06-01,CLP,964.91695089264
2023-06-02,CLP,965.5929251998226
2023-06-03,CLP,965.6644987592723
2023-06-04,CLP,965.3987786298679
2023-06-05,CLP,958.1749002715768
2023-06-06,CLP,963.1906631270755
2023-06-07,CLP,964.9122546922774
2023-06-08,CLP,958.2809517278388
2023-06-09,CLP,966.787849759787
2023-06-10,CLP,957.2174126642714
2023-06-11,CLP,957.581807102434
2023-06-12,CLP,961.8525432006021
2023-06-13,CLP,962.059869733814
2023-06-14,CLP,958.9199629594342
2023-06-15,CLP,956.9693266809273
2023-06-16,CLP,959.7470438630033
2023-06-17,CLP,958.4967284381328
2023-06-18,CLP,965.4257617234427
2023-06-19,CLP,964.5386382161319
2023-06-20,CLP,962.7136958985974
2023-06-21,CLP,959.3171040529547
2023-06-22,CLP,959.2269938438636
2023-06-23,CLP,963.9251623659784
2023-06-24,CLP,958.2924985525455
2023-06-25,CLP,956.9245265964428
2023-06-26,CLP,958.2929397385353
2023-06-27,CLP,957.7655454974495
2023-06-28,CLP,957.8633201410615
2023-06-29,CLP,959.0307340949857
2023-06-30,CLP,960.0800323289088
2023-07-01,CLP,957.2147152082265
2023-07-02,CLP,962.860337077388
2023-07-03,CLP,966.2800899103884
2023-07-04,CLP,957.0530000307225
2023-07-05,CLP,964.9920427121441
2023-07-06,CLP,965.6643696581154
2023-07-07,CLP,963.3792849942027
2023-07-08,CLP,957.46552229359
2023-07-09,CLP,968.6328919352803
2023-07-10,CLP,961.9773205753489
2023-07-11,CLP,962.2947776721592
2023-07-12,CLP,963.6699308571247
2023-07-13,CLP,964.5565338655704
2023-07-14,CLP,958.7664361084866
2023-07-15,CLP,966.2804441698681
2023-07-16,CLP,959.6038968280735
2023-07-17,CLP,965.3577569879308
2023-07-18,CLP,963.4578297246587
2023-07-19,CLP,960.4218398513143
2023-07-20,CLP,967.2115241722493
2023-07-21,CLP,964.4918752836077
2023-07-22,CLP,959.333018925237
2023-07-23,CLP,968.0664788740754
2023-07-24,CLP,966.2329443482193
2023-07-25,CLP,957.8379567918743
2023-07-26,CLP,959.5001265086153
2023-07-27,CLP,967.1324118360147
2023-07-28,CLP,966.5709042952332
2023-07-29,CLP,963.0144561114838
2023-07-30,CLP,962.5651548337553
2023-07-31,CLP,958.7515853522618
2023-08-01,CLP,958.1318753219407
2023-08-02,CLP,961.4588253556898
2023-08-03,CLP,968.2761833839801
2023-08-04,CLP,963.7076821044625
2023-08-05,CLP,957.4942963946302
2023-08-06,CLP,960.1088313376753
2023-08-07,CLP,960.0831906096355
2023-08-08,CLP,964.2953727013427
2023-08-09,CLP,965.2725930183123
2023-08-10,CLP,962.423911590782
2023-08-11,CLP,962.9291355516664
2023-08-12,CLP,967.745103949942
2023-08-13,CLP,962.9684314664707
2023-08-14,CLP,959.5291437720468
2023-08-15,CLP,960.9550555604806
2023-08-16,CLP,960.2470985475151
2023-08-17,CLP,964.9378940472993
2023-08-18,CLP,963.3683243190586
2023-08-19,CLP,964.8074141729745
2023-08-20,CLP,962.5434287861466
2023-08-21,CLP,968.1798601563091
2023-08-22,CLP,964.3801795168807
2023-08-23,CLP,962.2060139874424
2023-08-24,CLP,957.1270066541458
2023-08-25,CLP,958.9898976075915
2023-08-26,CLP,964.7737381960311
2023-08-27,CLP,967.3860485912866
2023-08-28,CLP,958.0546567724375
2023-08-29,CLP,959.0284557616524
2023-08-30,CLP,966.4637619153234
2023-08-31,CLP,962.5237941410239
2023-09-01,CLP,966.0279155687721
2023-09-02,CLP,961.1162269954168
2023-09-03,CLP,961.8164213090364
